name,ref_discovery,flag,ref_flag,exoplanet,multiple_unresolved_in_this_table,multiple_resolved_in_this_table,has_higher_mass_companion,sep_companion,Best20b_vollim_sample,ra_j2000_formula,dec_j2000_formula,source_j2000_formula,designation_P1_formula,ra_j2000_P1,dec_j2000_P1,ra_epoch_P1,dec_epoch_P1,epoch_mjd_P1,ref_radec_P1,g_P1,gerr_P1,g_nphot_P1,g_src_P1,ref_g_P1,r_P1,rerr_P1,r_nphot_P1,r_src_P1,ref_r_P1,i_P1,ierr_P1,i_nphot_P1,i_src_P1,ref_i_P1,z_P1,zerr_P1,z_nphot_P1,z_src_P1,ref_z_P1,y_P1,yerr_P1,y_nphot_P1,y_src_P1,ref_y_P1,G_BP_DR2,G_BPerr_DR2,G_DR2,Gerr_DR2,G_RP_DR2,G_RPerr_DR2,designation_2mass,ra_epoch_2mass,dec_epoch_2mass,epoch_2mass,J_2MASS,Jerr_2MASS,ref_J_2MASS,H_2MASS,Herr_2MASS,ref_H_2MASS,Ks_2MASS,Kserr_2MASS,ref_Ks_2MASS,Cflg_2MASS,designation_ukidss,Y_MKO,Yerr_MKO,ref_Y_MKO,J_MKO,Jerr_MKO,ref_J_MKO,H_MKO,Herr_MKO,ref_H_MKO,K_MKO,Kerr_MKO,ref_K_MKO,designation_WISE,ra_j2000_allwise,dec_j2000_allwise,ra_epoch_allwise,dec_epoch_allwise,W1,W1err,W2,W2err,W3,W3err,W4,W4err,ref_WISE,cc_flg_WISE,nb_WISE,neigh_WISE,ch1,ch1err,ch2,ch2err,ref_Spitzer,plx_formula,plxerr_formula,ref_plx_formula,pmra_formula,pmraerr_formula,pmdec_formula,pmdecerr_formula,ref_pm_formula,plx_lit,plxerr_lit,ref_plx_lit,pmra_lit,pmraerr_lit,pmdec_lit,pmdecerr_lit,pm_lit,pmerr_lit,angle_lit,angleerr_lit,ref_pm_lit,plx_UKIRT,plxerr_UKIRT,pmra_UKIRT,pmraerr_UKIRT,pmdec_UKIRT,pmdecerr_UKIRT,ref_plx_UKIRT,GaiaDetect_DR2,ra_j2000_dr2,dec_J2000_dr2,ra_epoch_dr2,dec_epoch_dr2,plx_DR2,plxerr_DR2,pmra_DR2,pmraerr_DR2,pmdec_DR2,pmdecerr_DR2,RUWE_DR2,excessNoise_DR2,excessNoisesig_DR2,nep_DR2,sourceID_DR2,pmra_P1,pmraerr_P1,pmdec_P1,pmdecerr_P1,ref_pm_P1,grav_opt,ref_grav_opt,grav_ir,ref_grav_ir,youth,spt_opt,ref_spt_opt,spt_ir,ref_spt_ir,sptnum_opt_formula,sptnum_ir_formula,sptnum_formula,sptnumabs_formula,dist_plx_formula,disterr_plx_formula,sptnum_photdist_formula,MJ_2MASS_formula,dist_J_2MASS_formula,disterr_J_2MASS_formula,MJ_MKO_formula,dist_J_MKO_formula,disterr_J_MKO_formula,MKs_2MASS_formula,dist_Ks_2MASS_formula,disterr_Ks_2MASS_formula,MK_MKO_formula,dist_K_MKO_formula,disterr_K_MKO_formula,MW2_formula,dist_W2_formula,disterr_W2_formula,dist_formula,disterr_formula,dist1sig_formula,dist_formula_source,note,name_simbad,ra_j2000_simbad,dec_j2000_simbad,ref_radec_j2000_simbad,pmra_simbad,pmraerr_simbad,pmdec_simbad,pmdecerr_simbad,ref_pm_simbad,plx_simbad,plxerr_simbad,ref_plx_simbad,identifiers_simbad,firstref_simbad,rv_lit,rverr_lit,ref_rv_lit,rv_note_lit,pmra_P1_PV34,pmraerr_P1_PV34,pmdec_P1_PV34,pmdecerr_P1_PV34,ref_pm_P1_PV34,ukidss_survey,ra_ukidss,dec_ukidss,epoch_mjd_ukidss,ra_j2000_ukidss,dec_j2000_ukidss,Y_ukidss,Yerr_ukidss,J_ukidss,Jerr_ukidss,H_ukidss,Herr_ukidss,K_ukidss,Kerr_ukidss,banyan_sigma_results,banyan_sigma_max_hypo_young,banyan_sigma_max_prob_young,banyan_sigma_input_params,ra_today_formula,dec_today_formula,source_radec_today_formula
2MASS J21580457-1550098,Kirk08,null,null,N,N,N,N,NaN,Y,329.5193,-15.8363,DR2,PSO J329.5192-15.8362,329.5191,-15.8361,329.5192,-15.8363,55943.28,Magn20,NaN,NaN,NaN,null,null,22.15,0.06,16,W,Cham16,19.88,0.01,27,C,Cham16,18.25,0.01,12,C,Cham16,17.18,0.01,15,C,Cham16,NaN,NaN,20.216,0.010,NaN,NaN,2MASS J21580457-1550098,329.519062,-15.836077,2000-10-12,15.040,0.040,Cutr03,13.867,0.036,Cutr03,13.185,0.036,Cutr03,000,null,16.131,0.054,Best20b,14.840,0.020,Best20a,13.952,0.036,Best20b,13.164,0.036,Best20b,WISEA J215804.60-155010.4,329.5192004,-15.8362358,329.5191999,-15.8362397,12.588,0.023,12.212,0.026,11.929,0.343,8.720,NaN,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,46,6,Best20a,42.9,1.9,-62.7,1.9,Best18,44.69,7.32,Smar18,39.20,2.07,-57.36,3.23,69.48,2.91,145.65,2.07,Smar18,46.1,5.6,39.5,3.3,-67.4,2.5,Best20a,O,329.5192548,-15.8363270,329.5192548,-15.8363270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6838931126125203968,42.9,1.9,-62.7,1.9,Best18,null,null,null,null,N,L4:,Kirk08,L5,Maro13,14,15,14,14,21.7,2.8,14.0,13.15,23.91,3.55,12.95,23.90,3.86,11.64,20.35,3.20,11.39,22.68,3.16,10.66,20.39,2.45,21.7,2.8,18.9,dist_plx_formula,Bard14 find near-IR spectral type L4.3:. Target for PARSEC program (Andr11).,2MASSI J2158045-155009,329.5191,-15.8361,2003yCat.2246....0C,70.00,15.00,-33.00,11.00,2008MNRAS.384.1399J,NaN,NaN,null,2MASSI J2158045-155009|2MASS J21580457-1550098|2MASSI J2158046-155010|2MASSW J2158045-155009|2MUCD 12101|WISE J215804.60-155010.2|EQ J2158-1550|Gaia DR2 6838931126125203968,2003ApJ...596..561M,NaN,NaN,null,null,42.87,2.73,-62.62,2.69,Magn20,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),UCL,0.00,pm+trig-plx,329.5195,-15.8367,DR2; Best18
WISE J215949.48-480854.9,Tinn18,null,null,N,N,N,N,NaN,N,329.9564,-48.1487,AllWISE,null,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,null,null,NaN,NaN,null,18.890,0.080,Tinn18,19.250,0.120,Kirk19,NaN,NaN,null,WISEA J215949.54-480855.2,329.9564451,-48.1486702,329.9564489,-48.1486854,17.637,0.184,14.613,0.053,11.523,NaN,8.778,NaN,Cutr13,0000,1,0,16.84,0.05,14.58,0.02,Kirk19,75.7,2.7,Kirk19,316.6,1.4,-1229.8,1.3,Kirk19,75.70,2.70,Kirk19,316.60,1.40,-1229.80,1.30,1269.90,1.31,165.56,0.06,Kirk19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,NaN,null,null,null,null,null,N,null,null,T9,Tinn18,NaN,29,29,29,13.2,0.5,29.0,NaN,NaN,NaN,17.78,16.67,3.36,NaN,NaN,NaN,NaN,NaN,NaN,13.78,14.70,1.34,13.2,0.5,12.7,dist_plx_formula,null,null,NaN,NaN,null,NaN,NaN,NaN,NaN,null,NaN,NaN,null,null,null,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),LCC,0.00,pm+trig-plx,329.9592,-48.1558,AllWISE; Kirk19
WISEA J220304.18+461923.4,Mart18,null,null,N,N,N,N,NaN,Y,330.7674,46.3232,AllWISE,null,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,null,null,NaN,NaN,null,18.573,0.017,Mart18,NaN,NaN,null,NaN,NaN,null,WISEA J220304.18+461923.4,330.7674279,46.3231698,330.7674036,46.3231699,18.919,NaN,14.967,0.069,12.267,NaN,9.164,NaN,Cutr13,0000,1,0,16.37,0.01,14.64,0.02,Kirk19,66,4,Kirk19,1285,4,-270,4,Kirk19,66.00,4.20,Kirk19,1284.90,4.40,-270.30,4.30,1313.02,4.39,101.88,0.19,Kirk19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,NaN,null,null,null,null,null,N,null,null,T8,Mart18,NaN,28,28,28,15.2,0.9,28.0,NaN,NaN,NaN,16.38,27.43,5.43,NaN,NaN,NaN,NaN,NaN,NaN,13.43,20.31,1.89,15.2,0.9,14.3,dist_plx_formula,null,WISEA J220304.18+461923.4,330.7674,46.3232,2018ApJ...867..109M,NaN,NaN,NaN,NaN,null,NaN,NaN,null,WISEA J220304.18+461923.4,2018ApJ...867..109M,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),ABDMG,0.00,pm+trig-plx,330.7782,46.3216,AllWISE; Kirk19
2MASSW J2206228-204705,Gizi00c,null,null,N+N,Y: Clos02b,N,N,NaN,N,331.5951,-20.7852,DR2,PSO J331.5950-20.7851,331.5950,-20.7850,331.5951,-20.7851,56027.28,Magn20,20.40,0.02,12,C,Cham16,18.91,0.01,12,C,Cham16,16.08,0.00,9,C,Cham16,14.76,0.00,6,C,Cham16,13.97,0.00,7,C,Cham16,NaN,NaN,16.666,0.005,NaN,NaN,2MASS J22062280-2047058,331.595008,-20.784971,1998-07-04,12.370,0.022,Cutr03,11.684,0.027,Cutr03,11.315,0.027,Cutr03,000,null,NaN,NaN,null,12.321,0.022,Dupu12,11.720,0.022,Dupu12,11.289,0.027,Dupu12,WISEA J220622.81-204706.3,331.5950677,-20.7850922,331.5950693,-20.7850917,11.060,0.022,10.843,0.020,10.474,0.097,8.854,0.498,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,35.8,1,Dupu17,20.7,1.7,-35.7,1.4,Dupu17,35.80,1.00,Dupu17,20.70,1.70,-35.70,1.40,41.27,1.48,149.89,2.26,Dupu17,NaN,NaN,NaN,NaN,NaN,NaN,null,O,331.5951168,-20.7851603,331.5951168,-20.7851603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6820468852720898944,24.2,1.2,-36.0,2.5,Best18,null,null,null,null,N,M8,Gizi00c,M8,Dupu09d,8,8,8,8,27.9,0.8,8.0,10.99,26.08,4.57,11.06,24.69,3.65,9.81,27.90,4.77,9.98,25.51,3.42,NaN,NaN,NaN,27.9,0.8,27.1,dist_plx_formula,null,2MASSW J2206228-204705,331.5950,-20.7850,2003yCat.2246....0C,18.80,3.90,-30.60,3.90,2006AJ....132.1234C,35.80,1.00,2017ApJS..231...15D,** CLO  3|DENIS J220622.7-204706|2MASS J22062280-2047058|2MASSI J2206228-204705|2MASSW J2206228-204705|WDS J22064-2047AB|WISE J220622.81-204706.2|Gaia DR2 6820468852720898944,2000AJ....120.1085G,10.80,1.60,2012AJ....144...99D,rv_simbad,26.61,2.92,-34.50,2.30,Magn20,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),USCO,0.00,pm+trig-plx+rv,331.5952,-20.7854,DR2; Dupu17
2MASSW J2208136+292121,Kirk00,lowg,Kirk00;Cruz09;Alle13a,N,N,N,N,NaN,N,332.0569,29.3560,PS1,PSO J332.0572+29.3558,332.0569,29.3560,332.0572,29.3559,56042.25,Magn20,NaN,NaN,NaN,null,null,22.85,0.13,10,W,Cham16,20.77,0.02,17,W,Cham16,19.25,0.01,15,C,Cham16,18.29,0.02,14,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,2MASS J22081363+2921215,332.056794,29.355982,1997-11-04,15.797,0.085,Cutr03,14.793,0.073,Cutr03,14.148,0.073,Cutr03,000,null,17.196,0.052,Best20b,15.859,0.009,Dye_18,14.982,0.051,Best20b,14.119,0.051,Best20b,WISEA J220813.72+292121.1,332.0571812,29.3558806,332.0571786,29.3558843,13.381,0.025,12.913,0.027,12.063,NaN,8.970,NaN,Cutr13,0000,1,0,13.08,0.02,12.89,0.02,null,25.1,1.6,Liu_16,88.9,1.1,-25.8,1.2,Liu_16,25.10,1.63,Liu_16,88.90,1.10,-25.80,1.20,92.57,1.11,106.18,0.74,Liu_16,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,92.0,2.3,-28.0,3.3,Best18,gamma,Cruz09,VL-G,Alle13a,lowg,L3 gamma,Cruz09,L3: VL-G,Alle13a,13,13,13,13,39.8,2.5,13.0,12.73,41.10,6.26,12.51,46.84,7.55,11.35,36.31,5.81,11.07,40.79,5.72,10.47,30.80,3.71,39.8,2.5,37.3,dist_plx_formula,Fahe16 find near-IR spectral type L3 gamma.,2MASSW J2208136+292121,332.0568,29.3560,2003yCat.2246....0C,NaN,NaN,NaN,NaN,null,NaN,NaN,null,2MASS J22081363+2921215|2MASSW J2208136+292121|WISE J220813.72+292121.2,2000AJ....120..447K,-15.59,1.93,2016ApJS..225...10F,rv_simbad,94.94,8.41,-26.97,8.29,Magn20,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (85.4%); BPMG (13.5%); COL (1.1%),BPMG,0.14,pm+trig-plx+rv,332.0574,29.3558,PS1; Liu_16
WISE J220905.73+271143.9,Cush14,null,null,N,N,N,N,NaN,N,332.2740,27.1955,AllWISE,null,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,null,null,22.954,0.071,Schn15,22.859,0.130,Schn15,22.389,0.152,Schn15,NaN,NaN,null,WISEA J220905.75+271143.6,332.2739704,27.1954646,332.2739766,27.1954605,18.831,NaN,14.770,0.055,12.455,0.387,9.173,NaN,Cutr13,0000,1,0,17.82,0.09,14.74,0.02,Cush14,161.6,2.4,Kirk19,1204.4,1.1,-1357.5,1.1,Kirk19,161.60,2.40,Kirk19,1204.40,1.10,-1357.50,1.10,1814.77,1.10,138.42,0.03,Kirk19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,NaN,null,null,null,null,null,N,null,null,Y0:,Cush14,NaN,30,30,30,6.19,0.09,30.0,NaN,NaN,NaN,19.59,45.14,9.34,NaN,NaN,NaN,NaN,NaN,NaN,14.17,13.16,1.20,6.19,0.09,6.1,dist_plx_formula,null,WISE J220905.73+271143.9,332.2739,27.1956,2012yCat.2311....0C,1199.55,4.94,-1359.00,4.76,2018ApJ...867..109M,154.41,5.67,2018ApJ...867..109M,WISEA J220905.75+271143.6|WISE J220905.73+271143.9,2012AJ....144..148G,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),TAU,0.00,pm+trig-plx,332.2818,27.1876,AllWISE; Kirk19
2MASS J22092183-2711329,Maro13,null,null,N,N,N,N,NaN,Y,332.3410,-27.1925,PS1,PSO J332.3409-27.1929,332.3410,-27.1925,332.3409,-27.1930,55976.19,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,19.53,0.01,9,C,Cham16,17.94,0.01,18,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,2MASS J22092183-2711329,332.340990,-27.192488,1998-11-02,15.786,0.071,Cutr03,15.138,0.148,Cutr03,15.097,0.148,Cutr03,000,null,NaN,NaN,null,15.530,0.020,Best20a,15.200,0.150,Best20b,15.110,0.150,Best20b,WISEA J220921.82-271134.4,332.3409501,-27.1928896,332.3409497,-27.1928887,14.596,0.032,13.530,0.034,12.017,0.357,9.035,NaN,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,41,4,Best20a,-6,2.4,-122.2,2.7,Smar18,54.13,9.20,Smar18,-5.95,2.36,-122.17,2.72,122.31,2.72,182.79,1.11,Smar18,40.7,3.9,-7.3,3.6,-137.3,4.0,Best20a,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,-17.2,4.3,-127.5,4.6,Best18,null,null,null,null,N,null,null,T2.5,Maro13,NaN,22.5,22.5,22.5,24.4,2.4,22.5,14.69,23.42,3.95,14.38,NaN,NaN,13.62,27.98,5.26,13.70,NaN,NaN,12.11,19.22,1.97,24.4,2.4,22,dist_plx_formula,Target for PARSEC program (Maro13).,2MASS J22092183-2711329,332.3410,-27.1925,2003yCat.2246....0C,-5.90,8.10,-133.60,9.90,2013AJ....146..161M,47.90,12.50,2013AJ....146..161M,2MASS J22092183-2711329|EQ J2209-2711,2011AJ....141...54A,NaN,NaN,null,null,-20.92,10.06,-126.03,7.86,Magn20,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),UCL,0.00,pm+trig-plx,332.3410,-27.1932,PS1; Smar18
WISEPC J220922.10-273439.5,Kirk11,null,null,N,N,N,N,NaN,Y,332.3420,-27.5778,AllWISE,PSO J332.3420-27.5777,NaN,NaN,332.3420,-27.5778,55529.14,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,19.32,0.04,7,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,2MASS J22092276-2734345,332.344856,-27.576269,1998-11-02,16.809,0.152,Cutr03,16.408,NaN,Cutr03,16.903,NaN,Cutr03,000,null,17.526,0.054,Best20b,16.550,0.020,Best20a,16.908,0.054,Best20b,17.309,0.057,Best20b,WISEA J220922.09-273439.9,332.3420435,-27.5777572,332.3420279,-27.5777633,16.314,0.077,13.856,0.041,11.945,NaN,9.041,NaN,Cutr13,0000,1,1,15.48,0.03,13.90,0.02,Kirk11,72,4,Best20a,-765.1,2,-440.9,2.2,Best20a,78.20,3.90,Kirk19,-781.00,2.40,-430.90,1.90,891.98,2.29,241.11,0.13,Kirk19,72.3,3.8,-765.1,2.0,-440.9,2.2,Best20a,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,-759.0,6.3,-451.1,3.6,Best18,null,null,null,null,N,null,null,T7,Kirk11,NaN,27,27,27,13.9,0.8,27.0,15.63,17.22,3.39,15.39,17.09,3.39,15.71,17.34,NaN,15.90,19.17,4.70,13.12,14.02,1.25,13.9,0.8,13.1,dist_plx_formula,Target for PARSEC program (Andr11).,2MASS J22092276-2734345,332.3449,-27.5763,2003yCat.2246....0C,-785.00,17.00,-448.00,16.00,2011ApJS..197...19K,NaN,NaN,null,2MASS J22092276-2734345|WISEA J220922.09-273439.9|WISE J220922.11-273439.6|EQ J2209-2734,2011ApJS..197...19K,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),USCO,0.00,pm+trig-plx,332.3370,-27.5803,AllWISE; Best20a
WISE J221140.52-475826.5,Tinn18,photSpT,Tinn18,N,N,N,N,NaN,N,332.9189,-47.9741,AllWISE,null,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,null,null,NaN,NaN,null,17.380,0.040,Tinn18,17.790,0.040,Tinn18,NaN,NaN,null,WISEA J221140.53-475826.7,332.9189142,-47.9740942,332.9189378,-47.9741046,17.470,0.143,14.607,0.051,12.508,0.476,9.105,NaN,Cutr13,0000,1,0,16.38,0.04,14.62,0.02,Kirk19,56,5,Kirk19,-117.6,2.8,-50.4,2.6,Kirk19,55.80,4.60,Kirk19,-117.60,2.80,-50.40,2.60,127.94,2.78,246.80,1.18,Kirk19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,NaN,null,null,null,null,null,N,null,null,T7.8,Tinn18,NaN,27.8,27.8,27.8,17.9,1.6,27.8,NaN,NaN,NaN,16.15,17.61,3.50,NaN,NaN,NaN,NaN,NaN,NaN,13.36,17.73,1.61,17.9,1.6,16.3,dist_plx_formula,Spectral type is photometric from CH4s-CH4l (Tinn18).,null,NaN,NaN,null,NaN,NaN,NaN,NaN,null,NaN,NaN,null,null,null,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),USCO,0.00,pm+trig-plx,332.9179,-47.9744,AllWISE; Kirk19
WISEA J221216.27-693121.6,Schn15,null,null,N,N,N,N,NaN,N,333.0678,-69.5227,AllWISE,null,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,null,null,20.282,0.023,Schn15,19.737,0.024,Schn15,20.225,0.036,Schn15,NaN,NaN,null,WISEA J221216.27-693121.6,333.0678154,-69.5226833,333.0678339,-69.5226853,17.259,0.122,14.873,0.061,12.621,NaN,8.885,NaN,Cutr13,0000,1,0,17.36,0.06,14.97,0.02,Schn15,81.9,2.5,Kirk19,784.4,1.2,-54.6,1.2,Kirk19,81.90,2.50,Kirk19,784.40,1.20,-54.60,1.20,786.30,1.20,93.98,0.09,Kirk19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,NaN,NaN,null,null,null,null,null,N,null,null,T9.5,Tinn18,NaN,29.5,29.5,29.5,12.2,0.4,29.5,NaN,NaN,NaN,18.63,16.63,3.30,NaN,NaN,NaN,NaN,NaN,NaN,13.97,15.17,1.39,12.2,0.4,11.8,dist_plx_formula,Also has near-IR spectral type T9 from Schn15.,WISEA J221216.27-693121.6,333.0678,-69.5227,2015ApJ...804...92S,NaN,NaN,NaN,NaN,null,NaN,NaN,null,WISEA J221216.27-693121.6|WISE J221216.33-693121.6,2015ApJ...804...92S,NaN,NaN,null,null,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),UCL,0.00,pm+trig-plx,333.0808,-69.5230,AllWISE; Kirk19
WISEPC J221354.69+091139.4,Kirk11,null,null,N,N,N,N,NaN,Y,333.4779,9.1943,PS1,PSO J333.4777+09.1942,333.4779,9.1943,333.4778,9.1942,56143.33,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,19.64,0.06,8,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,null,NaN,NaN,null,17.130,0.100,Kirk11,17.320,0.140,Kirk11,16.990,0.200,Kirk11,null,null,17.805,0.054,Best20b,16.760,0.020,Best20a,17.108,0.054,Best20b,17.116,0.056,Best20b,WISEA J221354.69+091139.3,333.4779100,9.1942659,333.4779126,9.1942659,16.579,0.080,14.648,0.060,12.261,NaN,9.081,NaN,Cutr13,0000,1,0,15.79,0.03,14.56,0.02,Kirk11,54.5,2.5,Kirk19,-124.4,1.2,-30,0.7,Kirk19,54.50,2.50,Kirk19,-124.44,1.17,-29.97,0.65,128.00,1.20,256.46,0.27,Kirk19,52.0,3.1,-116.2,1.6,-35.4,1.8,Best20a,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,-43.9,44.3,-9.6,73.0,Best18,null,null,null,null,N,null,null,T7,Kirk11,NaN,27,27,27,18.3,0.8,27.0,15.63,19.96,3.79,15.39,18.83,3.73,15.71,18.05,5.02,15.90,17.54,4.30,13.12,20.19,1.85,18.3,0.8,17.5,dist_plx_formula,2MASS system photometry from 2MASS camera/Bigelow.,SDSS J221354.72+091139.6,333.4780,9.1944,2012ApJS..203...21A,-109.00,22.00,-43.00,19.00,2011ApJS..197...19K,NaN,NaN,null,SDSS J221354.72+091139.6|WISEP J221354.69+091139.4|WISE J221354.68+091139.4|EQ J2213+0911,2011ApJS..197...19K,NaN,NaN,null,null,-48.99,59.29,-26.44,68.86,Magn20,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FIELD (99.9%),USCO,0.00,pm+trig-plx,333.4772,9.1942,PS1; Kirk19
